,driverId,truckId,eventTime,eventType,longitude,latitude,eventKey,CorrelationId,driverName,routeId,routeName,eventDate
12400,27,81,11:02.2,Normal,-90.79,38.83,27|81|9223370571956513581,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12401,17,92,11:02.4,Normal,-90.67,38.82,17|92|9223370571956513431,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12402,29,16,11:02.8,Normal,-92.87,35.25,29|16|9223370571956513051,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12403,32,71,11:01.6,Normal,-91.47,41.74,32|71|9223370571956514221,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12404,31,48,11:01.9,Normal,-90.29,40.96,31|48|9223370571956513941,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12405,28,58,11:02.0,Normal,-93.93,39.76,28|58|9223370571956513791,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12406,13,12,11:03.0,Normal,-89.6,41.76,13|12|9223370571956512821,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12407,21,105,11:02.6,Normal,-89.74,39.1,21|105|9223370571956513211,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12408,25,21,11:02.7,Normal,-91.24,41.67,25|21|9223370571956513061,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12409,26,17,11:03.0,Normal,-93.69,37.16,26|17|9223370571956512840,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12410,22,24,11:03.2,Normal,-94.46,37.16,22|24|9223370571956512560,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12411,31,48,11:03.6,Normal,-90.7,41.62,31|48|9223370571956512200,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12412,29,16,11:03.5,Normal,-93.12,35.31,29|16|9223370571956512300,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12413,32,71,11:04.2,Normal,-90.7,41.62,32|71|9223370571956511600,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12414,22,24,11:04.2,Normal,-94.58,37.03,22|24|9223370571956511590,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12415,18,49,11:03.7,Normal,-94.28,39.53,18|49|9223370571956512151,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12416,13,12,11:03.9,Normal,-89.88,41.77,13|12|9223370571956511920,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12417,12,74,11:04.2,Normal,-89.74,39.1,12|74|9223370571956511590,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12418,31,48,11:04.6,Normal,-91.05,41.72,31|48|9223370571956511231,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12419,13,12,11:04.7,Normal,-90.2,41.59,13|12|9223370571956511061,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12420,16,46,11:05.0,Normal,-89.65,36.37,16|46|9223370571956510761,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12421,15,32,11:05.3,Normal,-89.65,36.37,15|32|9223370571956510550,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12422,24,68,11:05.4,Normal,-91.94,41.71,24|68|9223370571956510391,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12423,27,81,11:05.8,Normal,-90.21,38.65,27|81|9223370571956509971,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12424,15,32,11:06.2,Normal,-89.8,35.94,15|32|9223370571956509631,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12425,22,24,11:05.1,Normal,-94.58,37.03,22|24|9223370571956510741,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12426,31,48,11:06.2,Normal,-91.47,41.74,31|48|9223370571956509581,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12427,17,92,11:05.3,Normal,-90.21,38.65,17|92|9223370571956510551,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12428,30,95,11:06.8,Normal,-90.2,41.59,30|95|9223370571956509030,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12429,19,100,11:05.6,Normal,-93.61,35.51,19|100|9223370571956510181,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12430,22,24,11:06.0,Normal,-94.46,37.16,22|24|9223370571956509820,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12431,11,27,11:06.2,Normal,-90.7,41.62,11|27|9223370571956509651,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12432,25,21,11:06.3,Normal,-92.4,41.78,25|21|9223370571956509510,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12433,29,16,11:06.9,Normal,-94.22,35.5,29|16|9223370571956508911,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12434,24,68,11:10.8,Normal,-93.58,41.62,24|68|9223370571956505049,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12435,23,66,11:10.9,Normal,-90.94,35.03,23|66|9223370571956504941,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12436,28,58,11:11.2,Normal,-94.36,39.37,28|58|9223370571956504651,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12437,29,16,11:11.1,Normal,-95.42,35.87,29|16|9223370571956504660,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12438,26,17,11:11.4,Normal,-95.76,36.18,26|17|9223370571956504360,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12439,14,18,11:11.7,Normal,-91.47,41.74,14|18|9223370571956504129,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12440,22,24,11:12.1,Normal,-94.59,39.1,22|24|9223370571956503691,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12441,11,27,11:11.3,Normal,-89.91,40.86,11|27|9223370571956504480,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12442,26,17,11:12.3,Normal,-95.99,36.17,26|17|9223370571956503501,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12443,29,16,11:12.8,Normal,-95.76,36.08,29|16|9223370571956502981,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12444,12,74,11:11.9,Normal,-88.42,41.11,12|74|9223370571956503870,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12445,18,49,11:13.0,Normal,-93.93,39.76,18|49|9223370571956502761,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12446,15,32,11:12.1,Normal,-89.8,35.94,15|32|9223370571956503680,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12447,27,81,11:12.3,Normal,-91.1,38.83,27|81|9223370571956503531,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12448,25,21,11:12.5,Normal,-93.04,41.71,25|21|9223370571956503321,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12449,20,79,11:12.9,Normal,-93.04,41.71,20|79|9223370571956502870,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12450,17,92,11:13.2,Normal,-91.33,38.87,17|92|9223370571956502591,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12451,24,68,11:13.2,Normal,-93.04,41.71,24|68|9223370571956502560,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12452,19,100,11:13.6,Normal,-95.76,36.08,19|100|9223370571956502200,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12453,27,81,11:13.9,Normal,-91.33,38.87,27|81|9223370571956501871,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12454,30,95,11:13.7,Normal,-92.74,41.75,30|95|9223370571956502131,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12455,25,21,11:14.0,Normal,-92.4,41.78,25|21|9223370571956501761,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12456,16,46,11:14.0,Normal,-89.54,36.84,16|46|9223370571956501761,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12457,14,18,11:14.3,Normal,-90.7,41.62,14|18|9223370571956501500,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12458,22,24,11:14.7,Normal,-94.38,38.67,22|24|9223370571956501121,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12459,27,81,11:14.7,Normal,-91.56,38.93,27|81|9223370571956501110,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12460,28,58,11:14.8,Normal,-94.15,39.77,28|58|9223370571956501031,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12461,16,46,11:15.0,Normal,-89.56,37.2,16|46|9223370571956500811,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12462,26,17,11:14.9,Normal,-95.69,36.25,26|17|9223370571956500931,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12463,15,32,11:15.0,Normal,-89.56,37.2,15|32|9223370571956500790,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12464,30,95,11:15.6,Normal,-93.36,41.69,30|95|9223370571956500231,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12465,27,81,11:15.6,Normal,-91.74,38.94,27|81|9223370571956500171,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12466,32,71,11:15.7,Normal,-91.63,41.72,32|71|9223370571956500091,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12467,16,46,11:15.8,Normal,-89.71,37.47,16|46|9223370571956500021,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12468,23,66,11:16.1,Normal,-92.31,34.78,23|66|9223370571956499740,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12469,13,12,11:16.3,Normal,-93.36,41.69,13|12|9223370571956499540,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12470,21,105,11:16.0,Normal,-89.63,39.84,21|105|9223370571956499789,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12471,28,58,11:16.5,Normal,-93.6,39.77,28|58|9223370571956499351,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12472,27,81,11:16.6,Normal,-92.03,38.97,27|81|9223370571956499251,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12473,12,74,11:16.6,Normal,-90.2,38.65,12|74|9223370571956499251,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12474,21,105,11:17.0,Normal,-89.74,39.1,21|105|9223370571956498829,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12475,32,71,11:17.4,Normal,-91.78,42.23,32|71|9223370571956498401,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12476,19,100,11:17.0,Normal,-96.68,36.2,19|100|9223370571956498811,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12477,20,79,11:17.2,Normal,-93.04,41.71,20|79|9223370571956498559,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12478,10,39,11:17.6,Normal,-95.69,36.25,10|39|9223370571956498171,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12479,23,66,11:17.8,Normal,-92.09,34.8,23|66|9223370571956498001,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12480,12,74,11:18.3,Normal,-89.74,39.1,12|74|9223370571956497501,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12481,26,17,11:17.6,Normal,-95.14,36.66,26|17|9223370571956498251,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12482,20,79,11:18.0,Normal,-92.74,41.75,20|79|9223370571956497760,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12483,28,58,11:18.2,Normal,-93.13,39.78,28|58|9223370571956497651,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12484,16,46,11:18.4,Normal,-90.35,38.43,16|46|9223370571956497421,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12485,19,100,11:22.7,Normal,-97.37,36.91,19|100|9223370571956493130,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12486,26,17,11:22.8,Normal,-93.69,37.16,26|17|9223370571956492991,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12487,20,79,11:22.3,Normal,-91.24,41.67,20|79|9223370571956493491,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12488,17,92,11:23.2,Normal,-93.45,38.99,17|92|9223370571956492650,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12489,14,18,11:22.7,Normal,-91.05,41.72,14|18|9223370571956493080,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12490,15,32,11:23.5,Normal,-89.71,37.47,15|32|9223370571956492301,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12491,30,95,11:22.9,Normal,-91.94,41.71,30|95|9223370571956492910,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12492,10,39,11:23.8,Normal,-94.23,37.09,10|39|9223370571956491991,1000.0,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-06-02-20
12493,20,79,11:24.2,Normal,-90.64,41.56,20|79|9223370571956491651,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12494,31,48,11:23.2,Normal,-91.47,41.74,31|48|9223370571956492561,1000.0,Rommel Garcia,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12495,14,18,11:24.3,Normal,-91.47,41.74,14|18|9223370571956491471,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12496,24,68,11:23.6,Normal,-89.29,41.85,24|68|9223370571956492221,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12497,18,49,11:24.7,Normal,-90.97,39.72,18|49|9223370571956491091,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12498,21,105,11:23.8,Normal,-91.74,34.89,21|105|9223370571956491981,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12499,28,58,11:24.2,Normal,-91.8,39.67,28|58|9223370571956491590,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12500,22,24,11:24.3,Normal,-94.37,38.0,22|24|9223370571956491481,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12501,13,12,11:24.8,Normal,-90.2,41.59,13|12|9223370571956490980,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12502,28,58,11:25.1,Normal,-91.59,39.68,28|58|9223370571956490720,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12503,25,21,11:24.8,Normal,-88.96,42.25,25|21|9223370571956490963,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12504,19,100,11:25.4,Normal,-97.32,37.48,19|100|9223370571956490441,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12505,14,18,11:25.2,Normal,-91.63,41.72,14|18|9223370571956490581,1000.0,Adis Cesir,24929475,Peoria to Ceder Rapids,2016-06-02-20
12506,17,92,11:25.6,Normal,-94.0,39.03,17|92|9223370571956490191,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12507,15,32,11:25.9,Normal,-89.65,36.37,15|32|9223370571956489921,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12508,20,79,11:25.8,Normal,-89.88,41.77,20|79|9223370571956490011,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12509,29,16,11:26.0,Normal,-97.36,37.69,29|16|9223370571956489831,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12510,32,71,11:26.3,Normal,-89.52,40.7,32|71|9223370571956489480,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12511,24,68,11:26.2,Normal,-88.64,42.21,24|68|9223370571956489570,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12512,22,24,11:26.6,Normal,-94.38,38.99,22|24|9223370571956489161,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12513,17,92,11:26.6,Normal,-94.16,39.04,17|92|9223370571956489201,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
12514,24,68,11:27.1,Normal,-88.41,42.11,24|68|9223370571956488751,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12515,32,71,11:27.2,Normal,-89.91,40.86,32|71|9223370571956488600,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12516,12,74,11:26.8,Normal,-88.77,40.76,12|74|9223370571956489050,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12517,23,66,11:27.5,Normal,-90.68,35.12,23|66|9223370571956488281,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12518,26,17,11:27.3,Normal,-92.74,37.6,26|17|9223370571956488541,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12519,19,100,11:27.8,Normal,-97.32,37.48,19|100|9223370571956488011,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12520,16,46,11:28.2,Normal,-90.07,35.68,16|46|9223370571956487609,1000.0,Tom McCuch,160405074,Joplin to Kansas City Route 2,2016-06-02-20
12521,25,21,11:27.6,Normal,-88.02,42.04,25|21|9223370571956488211,1000.0,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-06-02-20
12522,15,32,11:27.7,Normal,-90.07,35.68,15|32|9223370571956488151,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12523,26,17,11:28.2,Normal,-92.61,37.7,26|17|9223370571956487641,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12524,11,27,11:28.3,Normal,-90.2,38.65,11|27|9223370571956487460,1000.0,Jamie Engesser,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12525,12,74,11:28.6,Normal,-89.63,39.84,12|74|9223370571956487231,1000.0,Paul Codding,1384345811,Joplin to Kansas City,2016-06-02-20
12526,22,24,11:29.2,Normal,-94.38,38.99,22|24|9223370571956486580,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12527,22,24,11:28.4,Normal,-94.59,39.1,22|24|9223370571956487371,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12528,24,68,11:29.5,Normal,-87.66,41.89,24|68|9223370571956486351,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12529,19,100,11:29.7,Normal,-97.32,37.15,19|100|9223370571956486090,1000.0,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-06-02-20
12530,32,71,11:28.8,Normal,-90.44,41.54,32|71|9223370571956487050,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12531,13,12,11:29.1,Normal,-88.96,42.25,13|12|9223370571956486711,1000.0,Joe Niemiec,987179512, Saint Louis to Chicago,2016-06-02-20
12532,28,58,11:29.5,Normal,-90.63,39.7,28|58|9223370571956486341,1000.0,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-06-02-20
12533,21,105,11:29.8,Normal,-91.74,34.89,21|105|9223370571956485990,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12534,29,16,11:34.0,Normal,-96.97,36.24,29|16|9223370571956481851,1000.0,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-06-02-20
12535,21,105,11:34.1,Normal,-90.37,35.21,21|105|9223370571956481661,1000.0,Jeff Markham,1594289134,Memphis to Little Rock Route 2,2016-06-02-20
12536,20,79,11:34.0,Normal,-87.66,41.89,20|79|9223370571956481841,1000.0,Chris Harris,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12537,22,24,11:34.5,Normal,-94.46,37.16,22|24|9223370571956481281,1000.0,Nadeem Asghar,1090292248,Peoria to Ceder Rapids Route 2,2016-06-02-20
12538,24,68,11:34.1,Normal,-89.03,41.92,24|68|9223370571956481740,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12539,18,49,11:34.3,Normal,-89.66,39.78,18|49|9223370571956481521,1000.0,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-06-02-20
12540,24,68,11:34.9,Normal,-89.29,41.85,24|68|9223370571956480910,1000.0,Don Hilborn,927636994,Des Moines to Chicago.kml,2016-06-02-20
12541,32,71,11:34.9,Normal,-91.78,42.23,32|71|9223370571956480941,1000.0,Ryan Templeton,1567254452,Saint Louis to Memphis Route2,2016-06-02-20
12542,27,81,11:35.0,Normal,-93.45,38.99,27|81|9223370571956480771,1000.0,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-06-02-20
12543,26,17,11:35.2,Normal,-91.3,38.14,26|17|9223370571956480641,1000.0,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-06-02-20
12544,23,66,11:35.4,Normal,-92.09,34.8,23|66|9223370571956480410,1000.0,Adam Diaz,1961634315,Saint Louis to Memphis,2016-06-02-20
12545,15,32,11:35.7,Normal,-89.56,37.2,15|32|9223370571956480081,1000.0,Rohit Bakshi,371182829,Memphis to Little Rock,2016-06-02-20
12546,30,95,11:35.6,Normal,-87.66,41.89,30|95|9223370571956480201,1000.0,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-06-02-20
12547,17,92,11:35.8,Normal,-93.01,38.97,17|92|9223370571956480021,1000.0,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-06-02-20
